timestamp,request_id,client_ip,user_agent,content_type,body_size,raw_body,parsed_json
2025-11-14T10:52:08.603219,req_60_105208,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052207948"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052207949954"",""ct"":""20251114T052207"",""lt"":""20251114T052207"",""st"":184,""et"":""20271114T052207"",""cs"":62,""con"":""['159', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052207948"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052207949954"", ""ct"": ""20251114T052207"", ""lt"": ""20251114T052207"", ""st"": 184, ""et"": ""20271114T052207"", ""cs"": 62, ""con"": ""['159', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:13.643755,req_61_105213,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052212986"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052212987267"",""ct"":""20251114T052212"",""lt"":""20251114T052212"",""st"":185,""et"":""20271114T052212"",""cs"":62,""con"":""['160', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052212986"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052212987267"", ""ct"": ""20251114T052212"", ""lt"": ""20251114T052212"", ""st"": 185, ""et"": ""20271114T052212"", ""cs"": 62, ""con"": ""['160', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:18.685796,req_62_105218,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052218026"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052218026409"",""ct"":""20251114T052218"",""lt"":""20251114T052218"",""st"":186,""et"":""20271114T052218"",""cs"":62,""con"":""['161', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052218026"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052218026409"", ""ct"": ""20251114T052218"", ""lt"": ""20251114T052218"", ""st"": 186, ""et"": ""20271114T052218"", ""cs"": 62, ""con"": ""['161', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:23.719944,req_63_105223,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052223076"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052223076727"",""ct"":""20251114T052223"",""lt"":""20251114T052223"",""st"":187,""et"":""20271114T052223"",""cs"":62,""con"":""['162', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052223076"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052223076727"", ""ct"": ""20251114T052223"", ""lt"": ""20251114T052223"", ""st"": 187, ""et"": ""20271114T052223"", ""cs"": 62, ""con"": ""['162', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:28.770330,req_64_105228,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052228111"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052228112333"",""ct"":""20251114T052228"",""lt"":""20251114T052228"",""st"":188,""et"":""20271114T052228"",""cs"":62,""con"":""['163', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052228111"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052228112333"", ""ct"": ""20251114T052228"", ""lt"": ""20251114T052228"", ""st"": 188, ""et"": ""20271114T052228"", ""cs"": 62, ""con"": ""['163', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:33.810123,req_65_105233,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052233153"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052233153416"",""ct"":""20251114T052233"",""lt"":""20251114T052233"",""st"":189,""et"":""20271114T052233"",""cs"":62,""con"":""['164', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052233153"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052233153416"", ""ct"": ""20251114T052233"", ""lt"": ""20251114T052233"", ""st"": 189, ""et"": ""20271114T052233"", ""cs"": 62, ""con"": ""['164', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:38.850828,req_66_105238,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052238190"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052238190486"",""ct"":""20251114T052238"",""lt"":""20251114T052238"",""st"":190,""et"":""20271114T052238"",""cs"":62,""con"":""['165', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052238190"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052238190486"", ""ct"": ""20251114T052238"", ""lt"": ""20251114T052238"", ""st"": 190, ""et"": ""20271114T052238"", ""cs"": 62, ""con"": ""['165', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:43.889305,req_67_105243,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052243229"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052243230734"",""ct"":""20251114T052243"",""lt"":""20251114T052243"",""st"":191,""et"":""20271114T052243"",""cs"":62,""con"":""['166', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052243229"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052243230734"", ""ct"": ""20251114T052243"", ""lt"": ""20251114T052243"", ""st"": 191, ""et"": ""20271114T052243"", ""cs"": 62, ""con"": ""['166', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:48.942713,req_68_105248,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052248282"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052248283867"",""ct"":""20251114T052248"",""lt"":""20251114T052248"",""st"":192,""et"":""20271114T052248"",""cs"":62,""con"":""['167', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052248282"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052248283867"", ""ct"": ""20251114T052248"", ""lt"": ""20251114T052248"", ""st"": 192, ""et"": ""20271114T052248"", ""cs"": 62, ""con"": ""['167', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:53.985816,req_69_105253,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052253325"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052253326732"",""ct"":""20251114T052253"",""lt"":""20251114T052253"",""st"":193,""et"":""20271114T052253"",""cs"":62,""con"":""['168', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052253325"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052253326732"", ""ct"": ""20251114T052253"", ""lt"": ""20251114T052253"", ""st"": 193, ""et"": ""20271114T052253"", ""cs"": 62, ""con"": ""['168', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:52:59.016218,req_70_105259,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052258363"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052258364837"",""ct"":""20251114T052258"",""lt"":""20251114T052258"",""st"":194,""et"":""20271114T052258"",""cs"":62,""con"":""['169', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052258363"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052258364837"", ""ct"": ""20251114T052258"", ""lt"": ""20251114T052258"", ""st"": 194, ""et"": ""20271114T052258"", ""cs"": 62, ""con"": ""['169', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:04.022431,req_71_105304,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052303386"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052303387850"",""ct"":""20251114T052303"",""lt"":""20251114T052303"",""st"":195,""et"":""20271114T052303"",""cs"":62,""con"":""['170', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052303386"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052303387850"", ""ct"": ""20251114T052303"", ""lt"": ""20251114T052303"", ""st"": 195, ""et"": ""20271114T052303"", ""cs"": 62, ""con"": ""['170', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:09.075384,req_72_105309,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052308417"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052308417361"",""ct"":""20251114T052308"",""lt"":""20251114T052308"",""st"":196,""et"":""20271114T052308"",""cs"":62,""con"":""['171', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052308417"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052308417361"", ""ct"": ""20251114T052308"", ""lt"": ""20251114T052308"", ""st"": 196, ""et"": ""20271114T052308"", ""cs"": 62, ""con"": ""['171', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:14.111534,req_73_105314,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052313452"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052313453603"",""ct"":""20251114T052313"",""lt"":""20251114T052313"",""st"":197,""et"":""20271114T052313"",""cs"":62,""con"":""['172', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052313452"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052313453603"", ""ct"": ""20251114T052313"", ""lt"": ""20251114T052313"", ""st"": 197, ""et"": ""20271114T052313"", ""cs"": 62, ""con"": ""['172', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:19.132411,req_74_105319,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052318489"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052318489530"",""ct"":""20251114T052318"",""lt"":""20251114T052318"",""st"":198,""et"":""20271114T052318"",""cs"":62,""con"":""['173', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052318489"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052318489530"", ""ct"": ""20251114T052318"", ""lt"": ""20251114T052318"", ""st"": 198, ""et"": ""20271114T052318"", ""cs"": 62, ""con"": ""['173', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:24.180550,req_75_105324,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052323527"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052323527726"",""ct"":""20251114T052323"",""lt"":""20251114T052323"",""st"":199,""et"":""20271114T052323"",""cs"":62,""con"":""['174', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052323527"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052323527726"", ""ct"": ""20251114T052323"", ""lt"": ""20251114T052323"", ""st"": 199, ""et"": ""20271114T052323"", ""cs"": 62, ""con"": ""['174', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:29.198716,req_76_105329,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052328548"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052328549790"",""ct"":""20251114T052328"",""lt"":""20251114T052328"",""st"":200,""et"":""20271114T052328"",""cs"":62,""con"":""['175', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052328548"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052328549790"", ""ct"": ""20251114T052328"", ""lt"": ""20251114T052328"", ""st"": 200, ""et"": ""20271114T052328"", ""cs"": 62, ""con"": ""['175', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:34.233917,req_77_105334,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052333582"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052333582860"",""ct"":""20251114T052333"",""lt"":""20251114T052333"",""st"":201,""et"":""20271114T052333"",""cs"":62,""con"":""['176', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052333582"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052333582860"", ""ct"": ""20251114T052333"", ""lt"": ""20251114T052333"", ""st"": 201, ""et"": ""20271114T052333"", ""cs"": 62, ""con"": ""['176', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:39.266293,req_78_105339,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052338616"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052338617705"",""ct"":""20251114T052338"",""lt"":""20251114T052338"",""st"":202,""et"":""20271114T052338"",""cs"":62,""con"":""['177', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052338616"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052338617705"", ""ct"": ""20251114T052338"", ""lt"": ""20251114T052338"", ""st"": 202, ""et"": ""20271114T052338"", ""cs"": 62, ""con"": ""['177', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T10:53:44.313970,req_79_105344,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114052343660"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114052343661773"",""ct"":""20251114T052343"",""lt"":""20251114T052343"",""st"":203,""et"":""20271114T052343"",""cs"":62,""con"":""['178', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114052343660"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114052343661773"", ""ct"": ""20251114T052343"", ""lt"": ""20251114T052343"", ""st"": 203, ""et"": ""20271114T052343"", ""cs"": 62, ""con"": ""['178', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
